Customer_ID,Transaction_History,Login_Activity,Purchase_Frequency,Last_Purchase_Date,Churn_Status
CUST_47176,33,28,1,11/25/2023 12:02,0
CUST_47177,30,12,36,11/12/2023 12:02,0
CUST_47178,5,10,52,11/6/2023 12:02,1
CUST_47179,50,30,17,5/22/2024 12:02,0
CUST_47180,1,19,8,1/26/2025 12:02,0
CUST_47181,10,21,24,10/15/2023 12:02,0
CUST_47182,13,17,39,8/11/2024 12:02,0
CUST_47183,27,14,50,5/27/2023 12:02,1
CUST_47184,8,7,23,12/29/2024 12:02,0
CUST_47185,28,19,35,12/8/2024 12:02,0
CUST_47186,45,11,48,6/4/2024 12:02,0
CUST_47187,2,29,44,11/7/2023 12:02,1
CUST_47188,12,18,26,10/4/2024 12:02,0
CUST_47189,27,7,11,3/18/2024 12:02,1
CUST_47190,13,17,28,4/3/2024 12:02,0
CUST_47191,22,1,6,11/30/2023 12:02,1
CUST_47192,40,9,37,10/2/2023 12:02,0
CUST_47193,15,7,25,10/7/2024 12:02,0
CUST_47194,31,14,10,2/8/2025 12:02,0
CUST_47195,7,16,33,8/7/2024 12:02,0
CUST_47196,39,3,53,10/21/2023 12:02,0
CUST_47197,49,16,47,3/30/2024 12:02,1
CUST_47198,35,21,43,10/31/2024 12:02,0
CUST_47199,7,13,25,5/29/2023 12:02,0
CUST_47200,12,18,1,7/9/2024 12:02,0
CUST_47201,14,29,14,11/27/2024 12:02,0
CUST_47202,34,21,11,2/25/2023 12:02,0
CUST_47203,39,9,26,4/23/2023 12:02,0
CUST_47204,48,26,39,3/27/2023 12:02,0
CUST_47205,9,29,58,11/11/2024 12:02,0
CUST_47206,33,29,4,5/4/2023 12:02,1
CUST_47207,12,5,14,4/24/2023 12:02,0
CUST_47208,34,13,28,8/29/2024 12:02,0
CUST_47209,27,17,59,11/24/2024 12:02,0
CUST_47210,22,27,59,7/28/2024 12:02,0
CUST_47211,18,24,8,1/23/2024 12:02,0
CUST_47212,46,15,23,5/1/2024 12:02,0
CUST_47213,44,15,28,12/24/2023 12:02,1
CUST_47214,18,6,40,5/6/2024 12:02,0
CUST_47215,37,18,22,10/12/2024 12:02,0
CUST_47216,7,27,18,5/19/2024 12:02,0
CUST_47217,4,22,10,7/24/2024 12:02,0
CUST_47218,45,16,36,1/6/2024 12:02,1
CUST_47219,16,9,7,11/19/2023 12:02,0
CUST_47220,22,3,16,9/20/2023 12:02,1
CUST_47221,48,30,59,10/31/2023 12:02,0
CUST_47222,36,5,57,5/5/2024 12:02,0
CUST_47223,20,7,39,3/5/2023 12:02,0
CUST_47224,31,26,57,9/7/2024 12:02,1
CUST_47225,33,13,45,2/6/2025 12:02,0
CUST_47226,13,2,58,8/10/2024 12:02,0
CUST_47227,20,11,3,9/2/2023 12:02,1
CUST_47228,41,29,56,8/22/2023 12:02,0
CUST_47229,42,1,50,9/24/2024 12:02,0
CUST_47230,38,5,41,8/19/2024 12:02,1
CUST_47231,22,4,51,4/2/2023 12:02,1
CUST_47232,39,15,4,12/14/2024 12:02,0
CUST_47233,23,25,57,5/2/2024 12:02,1
CUST_47234,48,10,40,7/16/2024 12:02,0
CUST_47235,49,4,49,2/6/2025 12:02,0
CUST_47236,33,7,15,11/11/2024 12:02,0
CUST_47237,41,5,35,6/15/2023 12:02,1
CUST_47238,30,15,6,11/8/2023 12:02,1
CUST_47239,14,29,54,5/5/2023 12:02,1
CUST_47240,47,5,55,7/17/2023 12:02,1
CUST_47241,36,13,2,5/21/2024 12:02,0
CUST_47242,8,6,17,1/11/2025 12:02,1
CUST_47243,47,24,46,9/18/2023 12:02,1
CUST_47244,22,20,13,8/5/2024 12:02,1
CUST_47245,4,16,24,7/25/2023 12:02,0
CUST_47246,35,9,14,5/3/2023 12:02,0
CUST_47247,8,6,57,2/3/2024 12:02,0
CUST_47248,34,8,8,12/13/2024 12:02,0
CUST_47249,22,4,10,10/19/2024 12:02,0
CUST_47250,25,9,28,7/15/2023 12:02,1
CUST_47251,25,11,33,9/17/2024 12:02,0
CUST_47252,40,11,27,2/1/2025 12:02,0
CUST_47253,40,16,2,9/11/2023 12:02,1
CUST_47254,17,9,57,6/30/2023 12:02,0
CUST_47255,16,1,36,10/9/2023 12:02,1
CUST_47256,48,1,48,6/28/2023 12:02,1
CUST_47257,48,7,23,6/17/2024 12:02,1
CUST_47258,39,3,32,10/26/2023 12:02,1
CUST_47259,15,7,11,11/26/2023 12:02,0
CUST_47260,17,1,24,8/3/2023 12:02,1
CUST_47261,35,1,53,12/2/2024 12:02,1
CUST_47262,33,7,15,2/2/2024 12:02,0
CUST_47263,40,4,25,11/30/2023 12:02,1
CUST_47264,39,18,22,12/31/2024 12:02,0
CUST_47265,18,21,23,4/18/2024 12:02,0
CUST_47266,30,5,1,11/21/2023 12:02,0
CUST_47267,23,14,22,7/6/2024 12:02,0
CUST_47268,37,20,26,8/31/2024 12:02,1
CUST_47269,47,15,20,4/9/2024 12:02,1
CUST_47270,7,25,10,11/2/2024 12:02,0
CUST_47271,10,18,13,9/12/2023 12:02,0
CUST_47272,16,4,21,3/8/2023 12:02,0
CUST_47273,28,2,25,12/8/2024 12:02,0
CUST_47274,23,11,16,1/8/2024 12:02,1
CUST_47275,34,26,15,4/9/2023 12:02,1
CUST_47276,18,20,5,12/31/2023 12:02,0
CUST_47277,47,15,24,10/23/2024 12:02,1
CUST_47278,23,6,27,7/31/2024 12:02,0
CUST_47279,20,5,49,9/13/2024 12:02,0
CUST_47280,31,11,51,11/23/2024 12:02,0
CUST_47281,14,10,45,5/30/2023 12:02,0
CUST_47282,23,13,34,5/15/2023 12:02,1
CUST_47283,2,16,40,2/2/2024 12:02,0
CUST_47284,29,10,1,1/25/2025 12:02,0
CUST_47285,50,6,34,8/7/2024 12:02,0
CUST_47286,9,2,41,7/16/2024 12:02,0
CUST_47287,33,1,26,8/14/2024 12:02,0
CUST_47288,48,5,12,6/23/2024 12:02,1
CUST_47289,44,30,9,5/16/2024 12:02,0
CUST_47290,12,11,33,7/20/2024 12:02,1
CUST_47291,19,3,40,12/9/2024 12:02,0
CUST_47292,42,3,27,10/8/2024 12:02,0
CUST_47293,20,10,7,2/22/2024 12:02,0
CUST_47294,37,30,52,10/12/2024 12:02,0
CUST_47295,31,5,23,8/16/2024 12:02,0
CUST_47296,35,3,58,7/22/2023 12:02,1
CUST_47297,41,22,28,12/29/2024 12:02,0
CUST_47298,21,27,42,10/16/2024 12:02,0
CUST_47299,47,23,33,2/24/2023 12:02,0
CUST_47300,46,6,15,1/31/2024 12:02,0
CUST_47301,43,10,35,10/28/2024 12:02,0
CUST_47302,13,8,50,2/23/2024 12:02,0
CUST_47303,39,4,56,7/2/2023 12:02,0
CUST_47304,27,6,25,12/22/2024 12:02,0
CUST_47305,25,27,21,3/8/2024 12:02,0
CUST_47306,2,13,5,3/26/2024 12:02,0
CUST_47307,35,19,53,5/13/2023 12:02,1
CUST_47308,8,10,49,5/9/2024 12:02,0
CUST_47309,33,12,33,8/13/2024 12:02,0
CUST_47310,25,12,24,12/1/2024 12:02,0
CUST_47311,21,23,56,7/26/2023 12:02,0
CUST_47312,36,29,31,10/11/2024 12:02,0
CUST_47313,13,6,18,1/22/2024 12:02,0
CUST_47314,46,12,31,9/23/2023 12:02,0
CUST_47315,9,6,3,9/15/2023 12:02,1
CUST_47316,35,3,34,1/27/2024 12:02,1
CUST_47317,46,16,24,1/27/2025 12:02,1
CUST_47318,36,16,44,10/11/2024 12:02,0
CUST_47319,49,30,41,6/3/2024 12:02,0
CUST_47320,47,1,41,2/21/2023 12:02,1
CUST_47321,44,2,30,10/22/2023 12:02,1
CUST_47322,46,27,54,11/28/2023 12:02,0
CUST_47323,10,30,11,11/28/2023 12:02,0
CUST_47324,5,11,31,1/9/2025 12:02,0
CUST_47325,31,26,26,9/22/2024 12:02,0
CUST_47326,24,26,26,1/20/2024 12:02,0
CUST_47327,32,3,38,7/20/2023 12:02,1
CUST_47328,49,28,41,3/25/2024 12:02,0
CUST_47329,49,29,37,7/23/2023 12:02,1
CUST_47330,3,11,26,7/3/2024 12:02,0
CUST_47331,16,17,20,10/11/2024 12:02,1
CUST_47332,41,11,21,12/6/2023 12:02,0
CUST_47333,49,14,13,7/28/2024 12:02,0
CUST_47334,20,24,56,10/26/2024 12:02,0
CUST_47335,44,16,46,4/21/2023 12:02,1
CUST_47336,24,25,48,1/27/2025 12:02,0
CUST_47337,34,23,18,8/2/2023 12:02,0
CUST_47338,48,27,40,2/14/2024 12:02,0
CUST_47339,23,7,60,7/16/2024 12:02,0
CUST_47340,38,3,26,11/30/2024 12:02,0
CUST_47341,2,25,59,12/28/2024 12:02,1
CUST_47342,41,29,2,9/20/2024 12:02,0
CUST_47343,5,9,17,7/2/2023 12:02,0
CUST_47344,18,21,43,9/16/2023 12:02,1
CUST_47345,50,7,26,8/3/2024 12:02,0
CUST_47346,29,13,38,4/12/2023 12:02,1
CUST_47347,10,1,31,1/6/2024 12:02,1
CUST_47348,42,22,21,11/28/2023 12:02,0
CUST_47349,42,10,41,12/2/2024 12:02,0
CUST_47350,50,1,33,7/20/2023 12:02,1
CUST_47351,16,26,43,4/20/2023 12:02,1
CUST_47352,23,14,12,12/6/2023 12:02,1
CUST_47353,30,6,6,4/28/2024 12:02,0
CUST_47354,6,22,23,8/7/2024 12:02,1
CUST_47355,44,23,15,3/20/2024 12:02,0
CUST_47356,36,30,25,8/6/2023 12:02,0
CUST_47357,20,23,38,12/2/2023 12:02,0
CUST_47358,16,11,31,3/2/2023 12:02,1
CUST_47359,28,26,50,3/14/2023 12:02,0
CUST_47360,26,15,7,7/30/2024 12:02,0
CUST_47361,22,12,29,11/26/2024 12:02,1
CUST_47362,11,19,32,2/8/2025 12:02,0
CUST_47363,1,7,27,6/26/2023 12:02,1
CUST_47364,5,27,8,3/31/2024 12:02,0
CUST_47365,49,26,60,8/9/2023 12:02,1
CUST_47366,43,18,5,5/27/2023 12:02,0
CUST_47367,46,28,8,11/2/2023 12:02,0
CUST_47368,41,11,32,3/11/2024 12:02,0
CUST_47369,42,2,6,9/18/2023 12:02,1
CUST_47370,36,17,28,5/11/2024 12:02,0
CUST_47371,2,29,19,4/4/2023 12:02,0
CUST_47372,6,14,54,12/6/2023 12:02,0
CUST_47373,27,29,32,2/8/2025 12:02,0
CUST_47374,26,18,43,5/1/2024 12:02,1
CUST_47375,35,15,44,7/10/2023 12:02,0
CUST_47376,13,28,17,9/24/2024 12:02,0
CUST_47377,12,18,24,6/28/2023 12:02,0
CUST_47378,18,28,11,12/19/2024 12:02,1
CUST_47379,38,27,12,3/18/2024 12:02,0
CUST_47380,42,9,25,8/13/2023 12:02,1
CUST_47381,6,19,39,2/22/2023 12:02,0
CUST_47382,28,15,8,2/16/2024 12:02,0
CUST_47383,28,1,57,12/13/2023 12:02,1
CUST_47384,25,12,27,7/26/2023 12:02,0
CUST_47385,5,18,8,11/24/2024 12:02,0
CUST_47386,15,10,26,10/8/2023 12:02,0
CUST_47387,47,24,36,8/16/2024 12:02,0
CUST_47388,44,26,21,8/29/2023 12:02,0
CUST_47389,9,2,18,1/7/2024 12:02,1
CUST_47390,45,11,17,5/11/2024 12:02,0
CUST_47391,48,27,24,2/3/2024 12:02,0
CUST_47392,2,20,48,2/4/2025 12:02,0
CUST_47393,49,9,23,3/23/2024 12:02,0
CUST_47394,9,25,15,2/4/2025 12:02,0
CUST_47395,26,23,40,10/31/2023 12:02,0
CUST_47396,23,17,13,5/10/2024 12:02,1
CUST_47397,28,26,58,8/18/2023 12:02,0
CUST_47398,6,11,25,1/29/2025 12:02,0
CUST_47399,4,21,40,2/19/2023 12:02,1
CUST_47400,30,21,5,5/15/2023 12:02,0
CUST_47401,47,18,39,2/10/2024 12:02,0
CUST_47402,18,23,5,3/9/2023 12:02,0
CUST_47403,30,13,14,1/12/2025 12:02,0
CUST_47404,27,17,1,6/28/2024 12:02,0
CUST_47405,44,1,35,9/23/2023 12:02,1
CUST_47406,31,28,17,2/3/2025 12:02,0
CUST_47407,44,10,44,3/6/2023 12:02,0
CUST_47408,49,28,25,4/17/2024 12:02,0
CUST_47409,39,1,20,3/21/2023 12:02,1
CUST_47410,30,11,45,10/21/2024 12:02,0
CUST_47411,37,26,33,2/3/2025 12:02,0
CUST_47412,12,23,58,2/16/2023 12:02,0
CUST_47413,17,14,17,11/12/2023 12:02,1
CUST_47414,34,20,32,3/19/2024 12:02,1
CUST_47415,28,4,27,8/28/2023 12:02,1
CUST_47416,4,9,31,2/14/2024 12:02,0
CUST_47417,34,20,17,9/25/2024 12:02,0
CUST_47418,46,8,23,9/28/2023 12:02,1
CUST_47419,14,15,9,10/2/2023 12:02,0
CUST_47420,13,1,5,2/15/2024 12:02,1
CUST_47421,49,19,38,12/20/2024 12:02,0
CUST_47422,49,16,51,4/24/2024 12:02,0
CUST_47423,50,12,33,5/25/2024 12:02,0
CUST_47424,3,17,42,6/11/2023 12:02,0
CUST_47425,21,1,53,6/5/2023 12:02,1
CUST_47426,16,19,60,8/23/2023 12:02,0
CUST_47427,38,20,56,7/8/2023 12:02,1
CUST_47428,26,14,3,6/26/2023 12:02,0
CUST_47429,6,6,27,9/29/2024 12:02,0
CUST_47430,18,19,46,8/26/2023 12:02,0
CUST_47431,41,24,22,10/18/2023 12:02,0
CUST_47432,50,24,44,6/14/2023 12:02,0
CUST_47433,6,19,21,3/13/2023 12:02,0
CUST_47434,41,19,51,10/1/2023 12:02,1
CUST_47435,50,30,48,11/2/2024 12:02,0
CUST_47436,25,12,13,6/10/2024 12:02,0
CUST_47437,48,13,30,1/19/2024 12:02,1
CUST_47438,24,6,29,12/28/2024 12:02,0
CUST_47439,30,17,13,5/13/2024 12:02,0
CUST_47440,23,1,47,4/13/2023 12:02,1
CUST_47441,45,11,19,11/9/2024 12:02,0
CUST_47442,43,27,25,8/19/2024 12:02,0
CUST_47443,8,5,60,3/9/2024 12:02,1
CUST_47444,49,26,46,10/4/2023 12:02,0
CUST_47445,9,7,51,9/22/2024 12:02,0
CUST_47446,6,1,41,4/7/2023 12:02,1
CUST_47447,33,15,52,8/16/2023 12:02,1
CUST_47448,33,18,38,9/15/2024 12:02,0
CUST_47449,45,11,13,11/13/2023 12:02,1
CUST_47450,7,25,25,9/3/2023 12:02,0
CUST_47451,42,1,34,11/18/2024 12:02,0
CUST_47452,18,19,39,9/8/2023 12:02,0
CUST_47453,6,24,28,4/9/2024 12:02,0
CUST_47454,45,2,49,2/15/2024 12:02,1
CUST_47455,37,10,44,4/20/2023 12:02,0
CUST_47456,21,12,7,5/30/2023 12:02,0
CUST_47457,26,28,21,4/7/2024 12:02,0
CUST_47458,15,29,42,11/26/2023 12:02,1
CUST_47459,44,7,54,10/23/2024 12:02,1
CUST_47460,30,13,25,8/2/2024 12:02,0
CUST_47461,11,2,3,7/17/2024 12:02,1
CUST_47462,8,19,39,6/29/2024 12:02,1
CUST_47463,5,26,15,6/26/2023 12:02,1
CUST_47464,8,25,36,12/15/2023 12:02,0
CUST_47465,5,20,17,12/5/2023 12:02,0
CUST_47466,10,28,45,12/11/2024 12:02,0
CUST_47467,15,23,54,9/5/2024 12:02,0
CUST_47468,38,6,20,2/29/2024 12:02,1
CUST_47469,50,23,1,9/8/2024 12:02,0
CUST_47470,3,7,21,10/25/2024 12:02,1
CUST_47471,41,2,44,9/19/2024 12:02,0
CUST_47472,10,17,13,9/24/2024 12:02,0
CUST_47473,7,26,1,1/2/2025 12:02,0
CUST_47474,24,22,1,12/8/2023 12:02,1
CUST_47475,26,23,43,1/5/2025 12:02,0
CUST_47476,34,2,53,11/16/2024 12:02,0
CUST_47477,8,18,52,4/30/2023 12:02,0
CUST_47478,39,9,60,1/15/2024 12:02,0
CUST_47479,5,28,27,3/23/2024 12:02,1
CUST_47480,36,11,10,7/24/2023 12:02,0
CUST_47481,43,14,22,9/7/2023 12:02,1
CUST_47482,26,5,48,4/27/2023 12:02,0
CUST_47483,10,23,3,5/13/2024 12:02,0
CUST_47484,33,1,52,9/23/2023 12:02,1
CUST_47485,36,20,45,4/9/2023 12:02,0
CUST_47486,31,2,51,5/19/2024 12:02,1
CUST_47487,38,11,29,2/13/2024 12:02,0
CUST_47488,50,29,50,10/19/2023 12:02,1
CUST_47489,25,14,20,5/20/2024 12:02,0
CUST_47490,45,5,18,5/28/2024 12:02,1
CUST_47491,13,1,13,2/14/2023 12:02,1
CUST_47492,1,10,14,6/17/2023 12:02,0
CUST_47493,36,23,58,6/7/2023 12:02,0
CUST_47494,36,18,1,8/5/2024 12:02,0
CUST_47495,50,19,32,4/22/2023 12:02,0
CUST_47496,24,5,16,3/21/2024 12:02,1
CUST_47497,27,9,21,3/6/2023 12:02,0
CUST_47498,18,26,27,12/2/2023 12:02,0
CUST_47499,50,13,22,1/17/2024 12:02,1
CUST_47500,47,13,47,10/15/2024 12:02,0
CUST_47501,50,4,53,1/16/2024 12:02,1
CUST_47502,15,24,11,3/2/2024 12:02,1
CUST_47503,17,16,10,1/8/2024 12:02,0
CUST_47504,29,27,47,11/29/2023 12:02,0
CUST_47505,5,24,20,4/30/2024 12:02,0
CUST_47506,11,26,38,1/3/2025 12:02,0
CUST_47507,16,4,33,10/13/2024 12:02,0
CUST_47508,34,11,50,6/1/2023 12:02,0
CUST_47509,17,4,29,8/25/2024 12:02,0
CUST_47510,33,2,39,5/23/2024 12:02,1
CUST_47511,50,24,6,12/8/2024 12:02,0
CUST_47512,49,17,46,8/6/2023 12:02,0
CUST_47513,31,12,60,8/19/2024 12:02,0
CUST_47514,18,12,59,1/31/2024 12:02,0
CUST_47515,25,21,13,9/22/2024 12:02,0
CUST_47516,5,8,34,2/21/2024 12:02,0
CUST_47517,30,22,42,6/25/2024 12:02,0
CUST_47518,45,10,12,9/26/2023 12:02,1
CUST_47519,23,20,21,5/11/2023 12:02,0
CUST_47520,38,30,6,3/21/2023 12:02,0
CUST_47521,45,25,55,2/25/2023 12:02,0
CUST_47522,18,28,8,6/18/2024 12:02,0
CUST_47523,32,19,53,12/10/2024 12:02,0
CUST_47524,30,25,27,3/27/2024 12:02,0
CUST_47525,29,17,18,4/19/2024 12:02,1
CUST_47526,36,28,33,3/8/2024 12:02,0
CUST_47527,9,4,22,12/1/2023 12:02,0
CUST_47528,23,13,6,11/2/2024 12:02,0
CUST_47529,3,26,42,11/25/2024 12:02,0
CUST_47530,22,13,39,7/2/2024 12:02,0
CUST_47531,40,19,17,2/27/2023 12:02,1
CUST_47532,45,2,7,5/18/2023 12:02,0
CUST_47533,31,13,60,4/27/2024 12:02,1
CUST_47534,22,16,52,4/26/2023 12:02,0
CUST_47535,11,13,2,8/21/2023 12:02,1
CUST_47536,42,4,42,12/11/2024 12:02,0
CUST_47537,43,29,15,8/10/2024 12:02,0
CUST_47538,3,20,41,7/14/2023 12:02,0
CUST_47539,14,9,40,9/19/2024 12:02,0
CUST_47540,46,26,31,5/23/2023 12:02,0
CUST_47541,19,12,10,8/14/2023 12:02,0
CUST_47542,31,6,60,8/29/2023 12:02,0
CUST_47543,36,30,44,10/12/2024 12:02,0
CUST_47544,32,6,3,3/16/2024 12:02,1
CUST_47545,26,6,1,7/10/2024 12:02,0
CUST_47546,1,13,53,8/18/2023 12:02,0
CUST_47547,2,22,40,1/9/2025 12:02,0
CUST_47548,6,24,18,11/4/2024 12:02,0
CUST_47549,45,4,44,11/7/2024 12:02,0
CUST_47550,14,17,56,12/29/2023 12:02,1
CUST_47551,28,27,41,9/18/2023 12:02,0
CUST_47552,33,3,59,12/7/2023 12:02,0
CUST_47553,25,8,6,1/29/2024 12:02,0
CUST_47554,40,1,40,7/7/2023 12:02,1
CUST_47555,18,21,57,9/25/2023 12:02,1
CUST_47556,46,18,24,4/24/2023 12:02,0
CUST_47557,34,26,10,10/1/2023 12:02,0
CUST_47558,12,20,37,9/12/2024 12:02,0
CUST_47559,27,19,8,11/29/2023 12:02,0
CUST_47560,24,1,25,8/20/2023 12:02,1
CUST_47561,33,5,42,7/2/2023 12:02,0
CUST_47562,15,25,3,6/1/2023 12:02,1
CUST_47563,43,19,23,10/5/2023 12:02,0
CUST_47564,32,1,25,12/25/2023 12:02,1
CUST_47565,50,17,50,5/8/2023 12:02,1
CUST_47566,17,1,54,10/20/2024 12:02,0
CUST_47567,35,4,39,8/22/2023 12:02,1
CUST_47568,47,5,9,12/27/2023 12:02,0
CUST_47569,45,8,7,3/3/2023 12:02,1
CUST_47570,35,26,54,6/23/2023 12:02,1
CUST_47571,13,15,32,4/17/2024 12:02,0
CUST_47572,9,13,22,7/12/2024 12:02,0
CUST_47573,10,27,8,7/27/2023 12:02,0
CUST_47574,1,7,57,6/29/2023 12:02,0
CUST_47575,34,26,16,5/19/2024 12:02,0
CUST_47576,46,14,43,6/27/2024 12:02,0
CUST_47577,37,4,25,7/13/2024 12:02,0
CUST_47578,25,18,22,2/26/2023 12:02,1
CUST_47579,22,18,47,2/2/2024 12:02,0
CUST_47580,10,2,27,3/8/2024 12:02,1
CUST_47581,26,17,14,10/10/2024 12:02,0
CUST_47582,19,16,49,10/30/2024 12:02,0
CUST_47583,40,27,15,7/26/2024 12:02,0
CUST_47584,45,6,36,6/20/2024 12:02,0
CUST_47585,41,20,13,12/30/2024 12:02,0
CUST_47586,50,14,24,8/12/2023 12:02,1
CUST_47587,4,19,4,3/6/2023 12:02,0
CUST_47588,40,1,21,6/12/2024 12:02,1
CUST_47589,5,12,27,3/27/2023 12:02,1
CUST_47590,29,23,31,11/15/2023 12:02,0
CUST_47591,38,30,58,8/11/2023 12:02,0
CUST_47592,5,16,19,7/21/2023 12:02,1
CUST_47593,1,9,18,10/25/2024 12:02,0
CUST_47594,28,28,51,6/9/2023 12:02,0
CUST_47595,19,20,43,5/29/2024 12:02,0
CUST_47596,36,16,6,12/24/2024 12:02,0
CUST_47597,1,13,10,8/9/2024 12:02,0
CUST_47598,29,1,8,3/13/2024 12:02,1
CUST_47599,36,3,20,11/14/2024 12:02,0
CUST_47600,32,15,4,10/10/2024 12:02,0
CUST_47601,14,16,52,10/22/2023 12:02,0
CUST_47602,32,30,4,8/22/2023 12:02,0
CUST_47603,46,25,11,5/13/2024 12:02,0
CUST_47604,9,14,8,5/20/2024 12:02,0
CUST_47605,19,1,19,5/1/2024 12:02,0
CUST_47606,11,1,33,3/26/2024 12:02,1
CUST_47607,48,5,21,9/6/2023 12:02,0
CUST_47608,4,29,17,12/18/2023 12:02,0
CUST_47609,41,5,54,2/26/2024 12:02,0
CUST_47610,25,29,53,3/24/2024 12:02,1
CUST_47611,17,8,38,1/1/2024 12:02,1
CUST_47612,47,1,21,12/7/2024 12:02,0
CUST_47613,8,24,51,9/8/2024 12:02,1
CUST_47614,45,27,48,9/19/2024 12:02,0
CUST_47615,1,18,60,2/17/2024 12:02,1
CUST_47616,2,1,58,7/1/2023 12:02,1
CUST_47617,10,14,11,1/20/2025 12:02,0
CUST_47618,27,11,58,12/17/2024 12:02,0
CUST_47619,27,24,25,9/22/2024 12:02,0
CUST_47620,13,10,48,11/16/2023 12:02,0
CUST_47621,11,18,44,12/10/2024 12:02,0
CUST_47622,14,21,1,9/6/2023 12:02,1
CUST_47623,32,10,44,4/2/2024 12:02,0
CUST_47624,16,30,23,8/30/2024 12:02,1
CUST_47625,29,22,3,2/18/2023 12:02,1
CUST_47626,38,19,18,12/11/2024 12:02,0
CUST_47627,34,13,12,12/8/2024 12:02,0
CUST_47628,26,9,43,11/13/2023 12:02,1
CUST_47629,5,9,6,11/27/2023 12:02,1
CUST_47630,19,8,19,6/5/2023 12:02,1
CUST_47631,39,13,8,7/26/2023 12:02,1
CUST_47632,28,7,12,7/26/2023 12:02,1
CUST_47633,28,21,23,9/26/2024 12:02,0
CUST_47634,17,26,8,5/14/2023 12:02,0
CUST_47635,37,2,4,9/14/2023 12:02,1
CUST_47636,44,19,38,7/19/2023 12:02,1
CUST_47637,19,21,6,3/30/2024 12:02,0
CUST_47638,27,24,56,9/18/2023 12:02,1
CUST_47639,50,1,57,4/8/2023 12:02,1
CUST_47640,12,11,27,2/1/2024 12:02,1
CUST_47641,3,1,22,8/9/2023 12:02,1
CUST_47642,4,23,58,12/5/2023 12:02,0
CUST_47643,47,17,21,10/5/2023 12:02,1
CUST_47644,47,19,58,10/24/2023 12:02,1
CUST_47645,11,8,9,11/8/2024 12:02,0
CUST_47646,34,9,4,4/15/2023 12:02,0
CUST_47647,18,21,58,12/5/2023 12:02,0
CUST_47648,35,15,29,9/15/2023 12:02,0
CUST_47649,18,22,44,6/25/2024 12:02,0
CUST_47650,46,29,15,7/19/2024 12:02,0
CUST_47651,6,8,29,11/3/2024 12:02,0
CUST_47652,34,3,33,10/27/2024 12:02,1
CUST_47653,33,17,9,11/1/2024 12:02,0
CUST_47654,8,25,14,9/19/2023 12:02,1
CUST_47655,42,18,37,6/12/2024 12:02,0
CUST_47656,20,28,23,1/5/2025 12:02,0
CUST_47657,50,11,29,8/20/2024 12:02,0
CUST_47658,20,30,58,11/19/2024 12:02,0
CUST_47659,43,25,27,6/6/2024 12:02,1
CUST_47660,18,11,6,2/12/2025 12:02,0
CUST_47661,27,2,3,7/6/2023 12:02,1
CUST_47662,48,24,39,2/11/2025 12:02,0
CUST_47663,5,16,59,5/21/2024 12:02,0
CUST_47664,7,3,7,7/3/2023 12:02,0
CUST_47665,22,13,47,8/1/2024 12:02,0
CUST_47666,34,25,55,10/3/2023 12:02,1
CUST_47667,43,26,26,3/2/2024 12:02,0
CUST_47668,13,13,11,3/28/2024 12:02,1
CUST_47669,32,20,19,3/22/2023 12:02,1
CUST_47670,24,24,19,8/23/2024 12:02,0
CUST_47671,16,20,50,6/5/2024 12:02,0
CUST_47672,14,19,53,2/27/2024 12:02,0
CUST_47673,39,17,14,5/20/2024 12:02,0
CUST_47674,7,20,5,4/21/2024 12:02,1
CUST_47675,44,18,20,7/2/2023 12:02,1
CUST_47676,12,25,58,12/11/2023 12:02,0
CUST_47677,20,14,9,3/7/2023 12:02,1
CUST_47678,33,2,50,7/8/2024 12:02,0
CUST_47679,6,16,11,2/22/2023 12:02,0
CUST_47680,40,8,33,2/10/2025 12:02,0
CUST_47681,27,10,13,4/16/2024 12:02,0
CUST_47682,13,26,58,8/30/2024 12:02,0
CUST_47683,5,16,43,7/21/2023 12:02,0
CUST_47684,24,7,41,6/1/2024 12:02,1
CUST_47685,10,6,4,10/27/2024 12:02,0
CUST_47686,46,4,36,2/6/2024 12:02,1
CUST_47687,32,3,42,1/1/2025 12:02,1
CUST_47688,9,28,47,7/8/2024 12:02,1
CUST_47689,49,28,28,7/5/2024 12:02,0
CUST_47690,35,11,24,7/16/2023 12:02,1
CUST_47691,44,29,55,8/20/2023 12:02,0
CUST_47692,12,10,43,6/24/2024 12:02,0
CUST_47693,11,14,1,11/20/2023 12:02,1
CUST_47694,36,5,58,10/7/2023 12:02,1
CUST_47695,8,2,19,7/25/2023 12:02,1
CUST_47696,10,13,58,2/7/2025 12:02,0
CUST_47697,14,18,22,1/7/2024 12:02,1
CUST_47698,30,24,16,8/24/2024 12:02,0
CUST_47699,1,3,22,10/1/2024 12:02,0
CUST_47700,12,23,38,4/24/2023 12:02,0
CUST_47701,5,11,54,7/16/2024 12:02,0
CUST_47702,14,6,24,8/30/2024 12:02,0
CUST_47703,36,24,23,10/22/2023 12:02,0
CUST_47704,17,3,28,12/20/2023 12:02,1
CUST_47705,22,1,35,7/29/2023 12:02,1
CUST_47706,31,6,60,12/16/2023 12:02,0
CUST_47707,26,6,4,1/10/2024 12:02,1
CUST_47708,13,8,3,10/23/2023 12:02,0
CUST_47709,3,26,41,9/2/2024 12:02,0
CUST_47710,43,3,53,10/8/2024 12:02,0
CUST_47711,11,13,57,9/28/2024 12:02,0
